Process,Rule,Description,Count,Timestamp
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-06 23:52:21
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-06 23:52:21
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-06 23:52:21
ESLint,jest/no-disabled-tests,N/A,7,2025-01-06 23:52:21
ESLint,no-alert,N/A,1,2025-01-06 23:52:21
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-07 0:23:22
ESLint,jest/expect-expect,N/A,77,2025-01-07 0:23:22
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-07 0:23:22
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-07 0:23:22
ESLint,react/no-danger,N/A,3,2025-01-07 0:23:22
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-07 0:23:22
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-07 0:23:22
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-07 0:23:22
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-07 0:23:22
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-07 0:23:22
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-07 0:23:22
ESLint,jest/no-disabled-tests,N/A,7,2025-01-07 0:23:22
ESLint,no-alert,N/A,1,2025-01-07 0:23:22
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-07 0:24:02
ESLint,jest/expect-expect,N/A,77,2025-01-07 0:24:02
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-07 0:24:02
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-07 0:24:02
ESLint,react/no-danger,N/A,3,2025-01-07 0:24:02
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-07 0:24:02
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-07 0:24:02
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-07 0:24:02
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-07 0:24:02
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-07 0:24:02
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-07 0:24:02
ESLint,jest/no-disabled-tests,N/A,7,2025-01-07 0:24:02
ESLint,no-alert,N/A,1,2025-01-07 0:24:02
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-07 0:24:35
ESLint,jest/expect-expect,N/A,77,2025-01-07 0:24:35
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-07 0:24:35
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-07 0:24:35
ESLint,react/no-danger,N/A,3,2025-01-07 0:24:35
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-07 0:24:35
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-07 0:24:35
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-07 0:24:35
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-07 0:24:35
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-07 0:24:35
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-07 0:24:35
ESLint,jest/no-disabled-tests,N/A,7,2025-01-07 0:24:35
ESLint,no-alert,N/A,1,2025-01-07 0:24:35
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-07 0:25:34
ESLint,jest/expect-expect,N/A,77,2025-01-07 0:25:34
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-07 0:25:34
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-07 0:25:34
ESLint,react/no-danger,N/A,3,2025-01-07 0:25:34
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-07 0:25:34
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-07 0:25:34
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-07 0:25:34
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-07 0:25:34
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-07 0:25:34
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-07 0:25:34
ESLint,jest/no-disabled-tests,N/A,7,2025-01-07 0:25:34
ESLint,no-alert,N/A,1,2025-01-07 0:25:34
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-07 0:25:56
ESLint,jest/expect-expect,N/A,77,2025-01-07 0:25:56
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-07 0:25:56
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-07 0:25:56
ESLint,react/no-danger,N/A,3,2025-01-07 0:25:56
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-07 0:25:56
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-07 0:25:56
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-07 0:25:56
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-07 0:25:56
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-07 0:25:56
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-07 0:25:56
ESLint,jest/no-disabled-tests,N/A,7,2025-01-07 0:25:56
ESLint,no-alert,N/A,1,2025-01-07 0:25:56
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-07 0:42:31
ESLint,jest/expect-expect,N/A,77,2025-01-07 0:42:31
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-07 0:42:31
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-07 0:42:31
ESLint,react/no-danger,N/A,3,2025-01-07 0:42:31
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-07 0:42:31
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-07 0:42:31
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-07 0:42:31
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-07 0:42:31
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-07 0:42:31
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-07 0:42:31
ESLint,jest/no-disabled-tests,N/A,7,2025-01-07 0:42:31
ESLint,no-alert,N/A,1,2025-01-07 0:42:31
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-07 11:45:11
ESLint,jest/expect-expect,N/A,77,2025-01-07 11:45:11
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-07 11:45:11
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-07 11:45:11
ESLint,react/no-danger,N/A,3,2025-01-07 11:45:11
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-07 11:45:11
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-07 11:45:11
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-07 11:45:11
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-07 11:45:11
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-07 11:45:11
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-07 11:45:11
ESLint,jest/no-disabled-tests,N/A,7,2025-01-07 11:45:11
ESLint,no-alert,N/A,1,2025-01-07 11:45:11
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-07 15:26:22
ESLint,jest/expect-expect,N/A,77,2025-01-07 15:26:22
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-07 15:26:22
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-07 15:26:22
ESLint,react/no-danger,N/A,3,2025-01-07 15:26:22
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-07 15:26:22
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-07 15:26:22
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-07 15:26:22
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-07 15:26:22
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-07 15:26:22
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-07 15:26:22
ESLint,jest/no-disabled-tests,N/A,7,2025-01-07 15:26:22
ESLint,no-alert,N/A,1,2025-01-07 15:26:22
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-07 17:07:31
ESLint,jest/expect-expect,N/A,77,2025-01-07 17:07:31
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-07 17:07:31
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-07 17:07:31
ESLint,react/no-danger,N/A,3,2025-01-07 17:07:31
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-07 17:07:31
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-07 17:07:31
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-07 17:07:31
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-07 17:07:31
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-07 17:07:31
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-07 17:07:31
ESLint,jest/no-disabled-tests,N/A,7,2025-01-07 17:07:31
ESLint,no-alert,N/A,1,2025-01-07 17:07:31
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-07 18:29:56
ESLint,jest/expect-expect,N/A,77,2025-01-07 18:29:56
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-07 18:29:56
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-07 18:29:56
ESLint,react/no-danger,N/A,3,2025-01-07 18:29:56
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-07 18:29:56
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-07 18:29:56
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-07 18:29:56
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-07 18:29:56
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-07 18:29:56
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-07 18:29:56
ESLint,jest/no-disabled-tests,N/A,7,2025-01-07 18:29:56
ESLint,no-alert,N/A,1,2025-01-07 18:29:56
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-07 22:02:20
ESLint,jest/expect-expect,N/A,77,2025-01-07 22:02:20
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-07 22:02:20
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-07 22:02:20
ESLint,react/no-danger,N/A,3,2025-01-07 22:02:20
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-07 22:02:20
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-07 22:02:20
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-07 22:02:20
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-07 22:02:20
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-07 22:02:20
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-07 22:02:20
ESLint,jest/no-disabled-tests,N/A,7,2025-01-07 22:02:20
ESLint,no-alert,N/A,1,2025-01-07 22:02:20
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-07 23:19:21
ESLint,jest/expect-expect,N/A,77,2025-01-07 23:19:21
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-07 23:19:21
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-07 23:19:21
ESLint,react/no-danger,N/A,3,2025-01-07 23:19:21
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-07 23:19:21
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-07 23:19:21
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-07 23:19:21
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-07 23:19:21
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-07 23:19:21
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-07 23:19:21
ESLint,jest/no-disabled-tests,N/A,7,2025-01-07 23:19:21
ESLint,no-alert,N/A,1,2025-01-07 23:19:21
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-08 0:39:38
ESLint,jest/expect-expect,N/A,77,2025-01-08 0:39:38
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-08 0:39:38
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-08 0:39:38
ESLint,react/no-danger,N/A,3,2025-01-08 0:39:38
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-08 0:39:38
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-08 0:39:38
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-08 0:39:38
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-08 0:39:38
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-08 0:39:38
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-08 0:39:38
ESLint,jest/no-disabled-tests,N/A,7,2025-01-08 0:39:38
ESLint,no-alert,N/A,1,2025-01-08 0:39:38
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-08 1:22:09
ESLint,jest/expect-expect,N/A,77,2025-01-08 1:22:09
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-08 1:22:09
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-08 1:22:09
ESLint,react/no-danger,N/A,3,2025-01-08 1:22:09
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-08 1:22:09
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-08 1:22:09
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-08 1:22:09
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-08 1:22:09
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-08 1:22:09
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-08 1:22:09
ESLint,jest/no-disabled-tests,N/A,7,2025-01-08 1:22:09
ESLint,no-alert,N/A,1,2025-01-08 1:22:09
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-08 1:36:54
ESLint,jest/expect-expect,N/A,77,2025-01-08 1:36:54
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-08 1:36:54
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-08 1:36:54
ESLint,react/no-danger,N/A,3,2025-01-08 1:36:54
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-08 1:36:54
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-08 1:36:54
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-08 1:36:54
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-08 1:36:54
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-08 1:36:54
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-08 1:36:54
ESLint,jest/no-disabled-tests,N/A,7,2025-01-08 1:36:54
ESLint,no-alert,N/A,1,2025-01-08 1:36:54
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-08 18:38:32
ESLint,jest/expect-expect,N/A,77,2025-01-08 18:38:32
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-08 18:38:32
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-08 18:38:32
ESLint,react/no-danger,N/A,3,2025-01-08 18:38:32
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-08 18:38:32
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-08 18:38:32
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-08 18:38:32
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-08 18:38:32
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-08 18:38:32
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-08 18:38:32
ESLint,jest/no-disabled-tests,N/A,7,2025-01-08 18:38:32
ESLint,no-alert,N/A,1,2025-01-08 18:38:32
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-08 23:01:19
ESLint,jest/expect-expect,N/A,77,2025-01-08 23:01:19
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-08 23:01:19
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-08 23:01:19
ESLint,react/no-danger,N/A,3,2025-01-08 23:01:19
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-08 23:01:19
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-08 23:01:19
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-08 23:01:19
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-08 23:01:19
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-08 23:01:19
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-08 23:01:19
ESLint,jest/no-disabled-tests,N/A,7,2025-01-08 23:01:19
ESLint,no-alert,N/A,1,2025-01-08 23:01:19
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-09 3:15:22
ESLint,jest/expect-expect,N/A,77,2025-01-09 3:15:22
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-09 3:15:22
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-09 3:15:22
ESLint,react/no-danger,N/A,3,2025-01-09 3:15:22
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-09 3:15:22
ESLint,storybook/prefer-pascal-case,N/A,42,2025-01-09 3:15:22
ESLint,storybook/no-redundant-story-name,N/A,2,2025-01-09 3:15:22
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",29,2025-01-09 3:15:22
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-01-09 3:15:22
ESLint,@typescript-eslint/no-use-before-define,N/A,8,2025-01-09 3:15:22
ESLint,jest/no-disabled-tests,N/A,7,2025-01-09 3:15:22
ESLint,no-alert,N/A,1,2025-01-09 3:15:22
ESLint,@typescript-eslint/no-unused-vars,N/A,58,2025-01-09 3:16:12
ESLint,jest/expect-expect,N/A,77,2025-01-09 3:16:12
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,77,2025-01-09 3:16:12
ESLint,react-hooks/exhaustive-deps,N/A,234,2025-01-09 3:16:12
ESLint,react/no-danger,N/A,3,2025-01-09 3:16:12
ESLint,testing-library/no-debugging-utils,N/A,2,2025-01-09 3:16:12
